time,gFx,gFy,gFz,TgF
0.297826406,-0.0027,0.9788,0.1850,0.996
0.300139948,-0.0025,0.9773,0.1891,0.995
0.302514167,-0.0018,0.9756,0.1886,0.994
0.30497349,-0.0015,0.9771,0.1881,0.995
0.308048437,-0.0040,0.9766,0.1874,0.994
0.309648281,-0.0010,0.9776,0.1867,0.995
0.311898646,-0.0074,0.9751,0.1862,0.993
0.314457135,-0.0084,0.9761,0.1835,0.993
0.316582864,-0.0071,0.9773,0.1828,0.994
0.318956562,-0.0091,0.9808,0.1825,0.998
0.321398489,-0.0081,0.9827,0.1771,0.999
0.323625104,-0.0081,0.9820,0.1769,0.998
0.325968906,-0.0064,0.9829,0.1752,0.998
0.32846,-0.0071,0.9815,0.1710,0.996
0.33094401,-0.0069,0.9820,0.1735,0.997
0.333168177,-0.0076,0.9839,0.1708,0.999
0.335375156,-0.0064,0.9842,0.1717,0.999
0.33822776,-0.0052,0.9856,0.1710,1.000
0.340014375,-0.0079,0.9851,0.1703,1.000
0.342398802,-0.0067,0.9829,0.1705,0.998
0.344804167,-0.0030,0.9837,0.1737,0.999
0.347879948,0.0016,0.9849,0.1774,1.001
0.349478177,0.0004,0.9871,0.1762,1.003
0.351782917,0.0002,0.9849,0.1757,1.000
0.354452448,0.0014,0.9839,0.1769,1.000
0.356474635,0.0036,0.9900,0.1791,1.006
0.358955,0.0038,0.9871,0.1791,1.003
0.361304844,0.0038,0.9873,0.1784,1.003
0.363539844,0.0026,0.9883,0.1781,1.004
0.365842187,0.0024,0.9903,0.1818,1.007
0.368229062,0.0041,0.9881,0.1813,1.005
0.370748281,0.0019,0.9866,0.1815,1.003
0.372999687,0.0058,0.9864,0.1813,1.003
0.375382917,0.0051,0.9869,0.1867,1.004
0.377641458,0.0056,0.9849,0.1867,1.002
0.379938229,0.0080,0.9837,0.1874,1.001
0.382259531,0.0078,0.9873,0.1850,1.005
0.384827812,0.0073,0.9871,0.1859,1.004
0.38793151,0.0104,0.9864,0.1857,1.004
0.389398385,0.0092,0.9829,0.1840,1.000
0.391819792,0.0117,0.9851,0.1842,1.002
0.394122969,0.0102,0.9847,0.1832,1.002
0.396440364,0.0107,0.9883,0.1850,1.006
0.398691823,0.0112,0.9888,0.1845,1.006
0.401255208,0.0102,0.9859,0.1852,1.003
0.403744687,0.0097,0.9883,0.1835,1.005
0.405795781,0.0097,0.9878,0.1857,1.005
0.408325521,0.0124,0.9895,0.1874,1.007
0.410496771,0.0097,0.9878,0.1835,1.005
0.412821823,0.0109,0.9864,0.1832,1.003
0.415071823,0.0114,0.9861,0.1840,1.003
0.417514844,0.0099,0.9844,0.1825,1.001
0.419959739,0.0095,0.9881,0.1808,1.005
0.422196979,0.0080,0.9900,0.1813,1.007
0.424765469,0.0104,0.9881,0.1796,1.004
0.427738333,0.0078,0.9893,0.1808,1.006
0.429345208,0.0082,0.9859,0.1776,1.002
0.431568385,0.0068,0.9893,0.1767,1.005
0.434228437,0.0051,0.9878,0.1769,1.004
0.436685989,0.0009,0.9947,0.1786,1.011
0.438638333,-0.0120,1.0115,0.1757,1.027
0.440948489,-0.0025,0.9998,0.1754,1.015
0.443354635,0.0002,0.9971,0.1661,1.011
0.44570625,0.0014,0.9903,0.1615,1.003
0.448015625,0.0041,0.9895,0.1612,1.003
0.450509167,0.0004,0.9861,0.1629,0.999
0.452865781,0.0021,0.9905,0.1656,1.004
0.455075677,-0.0003,0.9905,0.1678,1.005
0.457392135,0.0043,0.9883,0.1673,1.002
0.459821406,0.0029,0.9952,0.1715,1.010
0.4621375,0.0026,0.9930,0.1742,1.008
0.464434375,0.0065,0.9895,0.1747,1.005
0.467671042,0.0024,0.9893,0.1717,1.004
0.469393698,0.0014,0.9864,0.1710,1.001
0.471523437,0.0092,0.9842,0.1708,0.999
0.473992396,0.0119,0.9820,0.1705,0.997
0.476228646,0.0234,0.9812,0.1798,0.998
0.47856151,0.0290,0.9812,0.1874,0.999
0.480889427,0.0871,0.9720,0.1850,0.993
0.483539739,0.2000,0.9654,0.1937,1.005
0.4859575,0.1121,0.9900,0.2155,1.019
0.487929687,0.0495,1.0000,0.2213,1.025
0.490250937,0.0131,1.0037,0.2238,1.028
0.492656458,-0.0115,1.0044,0.2160,1.027
0.495002708,-0.0252,0.9954,0.2096,1.018
0.497371562,-0.0279,0.9978,0.2001,1.018
0.499720729,-0.0338,0.9961,0.1879,1.014
0.502201719,-0.0328,0.9891,0.1779,1.005
0.504390521,-0.0216,0.9878,0.1666,1.002
0.507582656,-0.0152,0.9817,0.1561,0.994
0.509129948,-0.0084,0.9783,0.1493,0.990
0.511604375,-0.0071,0.9815,0.1456,0.992
0.513940417,-0.0057,0.9778,0.1422,0.988
0.516085677,-0.0037,0.9761,0.1315,0.985
0.518607812,-0.0064,0.9803,0.1334,0.989
0.520799375,-0.0067,0.9800,0.1344,0.989
0.523105729,-0.0096,0.9825,0.1266,0.991
0.525502448,-0.0140,0.9839,0.1217,0.992
0.528251666,-0.0201,0.9856,0.1224,0.993
0.530370989,-0.0238,0.9871,0.1224,0.995
0.532535677,-0.0235,0.9878,0.1219,0.996
0.535107864,-0.0245,0.9898,0.1236,0.998
0.537523594,-0.0226,0.9859,0.1271,0.994
0.539608125,-0.0211,0.9832,0.1327,0.992
0.542048594,-0.0160,0.9803,0.1383,0.990
0.544755677,-0.0152,0.9803,0.1427,0.991
0.547475208,-0.0086,0.9808,0.1476,0.992
0.549082083,-0.0030,0.9798,0.1573,0.992
0.551483854,0.0007,0.9808,0.1608,0.994
0.553771562,0.0029,0.9847,0.1612,0.998
0.556028177,0.0060,0.9832,0.1617,0.996
0.55842151,0.0082,0.9842,0.1610,0.997
0.560804896,0.0092,0.9825,0.1561,0.995
0.563077864,0.0180,0.9825,0.1549,0.995
0.565475521,0.0236,0.9786,0.1566,0.991
0.567982656,0.0266,0.9815,0.1561,0.994
0.570158385,0.0339,0.9808,0.1566,0.994
0.572450208,0.0375,0.9778,0.1629,0.992
0.574940781,0.0414,0.9776,0.1647,0.992
0.577203541,0.0439,0.9764,0.1700,0.992
0.579522083,0.0505,0.9756,0.1732,0.992
0.58187776,0.0512,0.9759,0.1757,0.993
0.584323646,0.0512,0.9734,0.1813,0.991
0.588184583,0.0481,0.9778,0.1810,0.996
0.588942708,0.0444,0.9798,0.1879,0.999
0.591285885,0.0407,0.9788,0.1906,0.998
0.593709271,0.0380,0.9793,0.1913,0.999
0.5959825,0.0358,0.9727,0.1915,0.992
0.598513229,0.0361,0.9761,0.1923,0.996
0.60107401,0.0297,0.9739,0.1967,0.994
0.603076302,0.0212,0.9766,0.1989,0.997
0.605415521,0.0117,0.9790,0.2003,0.999
0.607813437,0.0097,0.9739,0.1962,0.994
0.610157135,-0.0023,0.9732,0.1955,0.993
0.612384271,-0.0140,0.9766,0.1906,0.995
0.614837344,-0.0274,0.9805,0.1793,0.997
0.617207552,-0.0282,0.9695,0.1742,0.985
0.619435573,-0.0387,0.9673,0.1678,0.983
0.621732135,-0.0438,0.9703,0.1639,0.985
0.624134427,-0.0487,0.9739,0.1642,0.989
0.627320208,-0.0526,0.9751,0.1644,0.990
0.628903229,-0.0536,0.9761,0.1620,0.991
0.631203177,-0.0487,0.9734,0.1639,0.988
0.633970625,-0.0484,0.9739,0.1598,0.988
0.635926198,-0.0433,0.9725,0.1534,0.985
0.638215521,-0.0360,0.9734,0.1525,0.986
0.640580156,-0.0274,0.9729,0.1498,0.985
0.642929323,-0.0204,0.9732,0.1444,0.984
0.645262344,-0.0169,0.9729,0.1400,0.983
0.64766151,-0.0076,0.9776,0.1363,0.987
0.650097187,-0.0064,0.9746,0.1310,0.983
0.652287448,-0.0045,0.9759,0.1273,0.984
0.654692812,-0.0059,0.9798,0.1229,0.987
0.657012448,-0.0084,0.9844,0.1236,0.992
0.659367396,-0.0118,0.9888,0.1244,0.997
0.661666302,-0.0157,0.9922,0.1219,1.000
0.66410125,-0.0135,0.9966,0.1229,1.004
0.667420521,-0.0108,0.9939,0.1148,1.001
0.668797135,-0.0108,0.9949,0.1173,1.002
0.671044166,-0.0103,0.9952,0.1207,1.003
0.673670833,-0.0150,0.9993,0.1236,1.007
0.675757135,-0.0169,1.0037,0.1239,1.011
0.678114687,-0.0147,1.0035,0.1261,1.011
0.680461094,-0.0120,1.0032,0.1229,1.011
