time,gFx,gFy,gFz,TgF
0.286493021,-0.0167,0.9593,0.2722,0.997
0.289071146,-0.0160,0.9585,0.2697,0.996
0.291414115,-0.0199,0.9629,0.2692,1.000
0.293858542,-0.0118,0.9629,0.2653,0.999
0.296163281,-0.0123,0.9615,0.2646,0.997
0.298541615,-0.0132,0.9620,0.2612,0.997
0.301881042,-0.0123,0.9590,0.2602,0.994
0.302983437,-0.0128,0.9600,0.2619,0.995
0.305777812,-0.0128,0.9602,0.2643,0.996
0.30960401,-0.0108,0.9629,0.2636,0.998
0.318177031,-0.0150,0.9634,0.2653,0.999
0.319189114,-0.0189,0.9632,0.2660,0.999
0.319594167,-0.0189,0.9607,0.2651,0.997
0.319997396,-0.0196,0.9607,0.2670,0.997
0.320394219,-0.0189,0.9570,0.2670,0.994
0.322453281,-0.0189,0.9620,0.2685,0.999
0.324909583,-0.0221,0.9641,0.2719,1.002
0.327383802,-0.0226,0.9641,0.2731,1.002
0.329553594,-0.0221,0.9646,0.2717,1.002
0.331994844,-0.0177,0.9634,0.2717,1.001
0.334114219,-0.0191,0.9622,0.2734,1.000
0.336377708,-0.0140,0.9641,0.2726,1.002
0.339132396,-0.0125,0.9615,0.2722,0.999
0.341391979,-0.0130,0.9598,0.2746,0.998
0.34376901,-0.0137,0.9578,0.2758,0.997
0.346015937,-0.0147,0.9598,0.2736,0.998
0.348038073,-0.0150,0.9600,0.2756,0.999
0.351932031,-0.0177,0.9620,0.2775,1.001
0.352908698,-0.0162,0.9612,0.2775,1.001
0.355311667,-0.0165,0.9607,0.2775,1.000
0.357545937,-0.0157,0.9641,0.2785,1.004
0.360753229,-0.0165,0.9641,0.2792,1.004
0.363222292,-0.0186,0.9639,0.2792,1.004
0.367486875,-0.0184,0.9678,0.2778,1.007
0.368038698,-0.0162,0.9681,0.2751,1.007
0.376267031,-0.0160,0.9666,0.2770,1.006
0.377457344,-0.0152,0.9678,0.2763,1.007
0.37791776,-0.0167,0.9649,0.2773,1.004
0.378360885,-0.0189,0.9646,0.2768,1.004
0.379996771,-0.0186,0.9703,0.2741,1.008
0.382200989,-0.0184,0.9693,0.2756,1.008
0.383353021,-0.0147,0.9707,0.2748,1.009
0.385865312,-0.0137,0.9722,0.2746,1.010
0.3887575,-0.0130,0.9690,0.2695,1.006
0.391445521,-0.0098,0.9651,0.2700,1.002
0.399228958,-0.0084,0.9651,0.2724,1.003
