time,gFx,gFy,gFz,TgF
0.289715677,-0.0130,0.9583,0.3137,1.008
0.290276354,-0.0128,0.9590,0.3152,1.010
0.291674999,-0.0101,0.9595,0.3156,1.010
0.294044479,-0.0057,0.9600,0.3125,1.010
0.296407135,-0.0003,0.9595,0.3144,1.010
0.298774635,0.0036,0.9593,0.3156,1.010
0.300814166,0.0043,0.9563,0.3181,1.008
0.303380208,0.0051,0.9610,0.3196,1.013
0.305575104,0.0063,0.9632,0.3147,1.013
0.308594531,0.0036,0.9580,0.3181,1.009
0.310983593,-0.0047,0.9615,0.3164,1.012
0.312975989,-0.0093,0.9598,0.3174,1.011
0.316152135,-0.0157,0.9641,0.3091,1.013
0.323050833,-0.0211,0.9673,0.3064,1.015
0.324144531,-0.0260,0.9666,0.3066,1.014
0.324685208,-0.0311,0.9668,0.3032,1.014
0.325170052,-0.0350,0.9644,0.2981,1.010
0.327307447,-0.0333,0.9563,0.2995,1.003
0.328940156,-0.0331,0.9598,0.3025,1.007
0.331179114,-0.0316,0.9585,0.3039,1.006
0.333563593,-0.0362,0.9598,0.3005,1.006
0.336842187,-0.0309,0.9556,0.2966,1.001
0.338860781,-0.0211,0.9522,0.3032,0.999
0.341903802,-0.0235,0.9500,0.3066,0.998
0.343469374,-0.0226,0.9529,0.3152,1.004
0.345665677,-0.0204,0.9526,0.3125,1.003
0.348405833,-0.0172,0.9524,0.3144,1.003
0.350350729,-0.0162,0.9507,0.3196,1.003
0.352361458,-0.0120,0.9522,0.3176,1.004
0.354966249,-0.0101,0.9504,0.3183,1.002
0.357549739,-0.0071,0.9534,0.3210,1.006
0.359743124,-0.0076,0.9507,0.3203,1.003
0.362198229,-0.0081,0.9509,0.3235,1.004
0.364429895,-0.0086,0.9431,0.3196,0.996
0.367029166,-0.0059,0.9441,0.3217,0.997
0.369112499,-0.0059,0.9419,0.3230,0.996
0.371582187,-0.0074,0.9377,0.3227,0.992
0.381259999,-0.0091,0.9392,0.3225,0.993
0.382250833,-0.0071,0.9363,0.3230,0.990
0.382720833,-0.0076,0.9348,0.3222,0.989
0.383184635,-0.0084,0.9375,0.3222,0.991
0.383638124,-0.0047,0.9341,0.3215,0.988
0.385235781,-0.0008,0.9302,0.3205,0.984
0.387912499,0.0053,0.9309,0.3188,0.984
0.39100651,0.0048,0.9307,0.3191,0.984
0.392822552,0.0056,0.9314,0.3147,0.983
0.394545624,0.0097,0.9324,0.3134,0.984
0.396945937,0.0070,0.9299,0.3127,0.981
0.399190052,0.0095,0.9343,0.3071,0.984
0.401665624,0.0068,0.9312,0.3064,0.980
0.40384427,0.0090,0.9343,0.3027,0.982
0.407389999,0.0136,0.9360,0.3029,0.984
0.408715208,0.0183,0.9409,0.3008,0.988
0.411073802,0.0226,0.9404,0.2995,0.987
0.413951458,0.0268,0.9453,0.2998,0.992
0.415919947,0.0339,0.9473,0.2959,0.993
0.418368645,0.0361,0.9497,0.2961,0.995
0.421096718,0.0353,0.9553,0.2934,1.000
0.423760104,0.0353,0.9568,0.2920,1.001
0.426093906,0.0334,0.9580,0.2903,1.002
0.427593072,0.0397,0.9593,0.2898,1.003
0.429840624,0.0464,0.9646,0.2932,1.009
0.432183697,0.0534,0.9693,0.2961,1.015
0.434952395,0.0566,0.9688,0.3010,1.016
0.436922552,0.0688,0.9720,0.3020,1.020
0.441353697,0.0696,0.9737,0.3039,1.022
0.44265302,0.0703,0.9700,0.3039,1.019
0.444961927,0.0730,0.9707,0.3020,1.019
0.449334999,0.0730,0.9715,0.3017,1.020
