time,gFx,gFy,gFz,TgF
3.674535728,0.0395,0.7533,0.6562,1.000
3.677269686,0.0341,0.7516,0.6550,0.998
3.679192446,0.0314,0.7528,0.6567,0.999
3.681494686,0.0305,0.7562,0.6557,1.001
3.683436301,0.0295,0.7496,0.6567,0.997
3.686169374,0.0295,0.7511,0.6567,0.998
3.688158592,0.0278,0.7550,0.6586,1.002
3.690676405,0.0263,0.7526,0.6584,1.000
3.692994894,0.0231,0.7540,0.6572,1.000
3.695475155,0.0253,0.7536,0.6569,1.000
3.698240363,0.0258,0.7555,0.6584,1.002
3.700022238,0.0270,0.7540,0.6564,1.000
3.70269229,0.0280,0.7558,0.6569,1.002
3.711877915,0.0253,0.7584,0.6547,1.002
3.712972446,0.0275,0.7553,0.6562,1.001
3.713846248,0.0256,0.7550,0.6552,1.000
3.715006717,0.0288,0.7567,0.6572,1.003
3.715745103,0.0278,0.7538,0.6545,0.999
3.716709113,0.0283,0.7567,0.6545,1.001
3.721973176,0.0288,0.7528,0.6545,0.998
3.722754842,0.0363,0.7555,0.6545,1.000
3.723512186,0.0361,0.7543,0.6538,0.999
3.726217863,0.0353,0.7538,0.6552,0.999
3.728760519,0.0414,0.7506,0.6550,0.997
3.730247603,0.0429,0.7531,0.6567,1.000
3.732746613,0.0400,0.7516,0.6594,1.001
3.735002759,0.0429,0.7504,0.6596,1.000
3.737889946,0.0464,0.7521,0.6606,1.002
3.739777342,0.0437,0.7479,0.6594,0.998
3.74224578,0.0439,0.7501,0.6599,1.000
3.745066509,0.0454,0.7504,0.6613,1.001
3.747709061,0.0447,0.7477,0.6586,0.997
3.749233644,0.0429,0.7496,0.6552,0.997
3.751707603,0.0422,0.7560,0.6555,1.001
3.754371144,0.0388,0.7543,0.6560,1.000
3.75707854,0.0397,0.7531,0.6572,1.000
3.758795676,0.0380,0.7538,0.6547,0.999
3.762162186,0.0373,0.7538,0.6545,0.999
3.763780415,0.0371,0.7609,0.6579,1.007
3.765879686,0.0366,0.7611,0.6599,1.008
3.768324582,0.0371,0.7621,0.6608,1.009
3.770913696,0.0371,0.7570,0.6630,1.007
3.773664217,0.0378,0.7575,0.6682,1.011
3.775402238,0.0358,0.7626,0.6740,1.018
3.779125363,0.0312,0.7609,0.6791,1.020
3.780360467,0.0256,0.7572,0.6818,1.019
3.782643488,0.0226,0.7609,0.6818,1.022
3.785624113,0.0268,0.7558,0.6777,1.015
3.788583853,0.0329,0.7509,0.6713,1.008
3.790463748,0.0390,0.7389,0.6684,0.997
3.79196229,0.0412,0.7269,0.6669,0.987
3.79557203,0.0361,0.7304,0.6718,0.993
3.796930155,0.0305,0.7313,0.6682,0.991
3.799154894,0.0280,0.7343,0.6647,0.991
3.809651873,0.0305,0.7396,0.6574,0.990
3.810868748,0.0344,0.7438,0.6491,0.988
3.811443801,0.0405,0.7394,0.6433,0.981
3.811995467,0.0466,0.7348,0.6391,0.975
3.812571717,0.0454,0.7374,0.6369,0.975
3.813200571,0.0385,0.7543,0.6381,0.989
3.814907446,0.0336,0.7748,0.6352,1.002
3.817576769,0.0261,0.7829,0.6423,1.013
3.819835155,0.0244,0.7949,0.6430,1.023
