time,gFx,gFy,gFz,TgF
0.187623646,0.0805,-0.0431,0.9823,0.987
0.189133959,0.0791,-0.0370,0.9862,0.990
0.18969875,0.0808,-0.0363,0.9904,0.994
0.190212709,0.0810,-0.0316,0.9928,0.997
0.19254724,0.0805,-0.0258,0.9941,0.998
0.197189219,0.0823,-0.0282,0.9921,0.996
0.197761354,0.0774,-0.0258,0.9909,0.994
0.19895875,0.0735,-0.0236,0.9897,0.993
0.201364792,0.0708,-0.0282,0.9914,0.994
0.203436823,0.0740,-0.0302,0.9938,0.997
0.205406146,0.0727,-0.0277,0.9955,0.999
0.207425,0.0696,-0.0297,0.9985,1.001
0.210401354,0.0700,-0.0292,0.9994,1.002
0.213082084,0.0693,-0.0297,1.0007,1.003
0.21565375,0.0671,-0.0324,1.0019,1.005
0.218551979,0.0637,-0.0348,1.0031,1.006
0.219674427,0.0620,-0.0397,1.0036,1.006
0.221572709,0.0613,-0.0443,1.0036,1.006
0.224153438,0.0595,-0.0470,1.0072,1.010
0.226886771,0.0608,-0.0516,1.0033,1.007
0.229399063,0.0620,-0.0543,1.0041,1.007
0.232019115,0.0588,-0.0585,1.0043,1.008
0.234716042,0.0622,-0.0585,1.0002,1.004
0.236831563,0.0617,-0.0587,0.9989,1.003
0.238403021,0.0637,-0.0634,0.9987,1.003
0.241263438,0.0671,-0.0641,1.0024,1.007
0.244135104,0.0659,-0.0673,1.0021,1.007
0.245428698,0.0696,-0.0678,1.0026,1.007
0.247603282,0.0742,-0.0668,1.0024,1.007
0.250250677,0.0747,-0.0709,1.0016,1.007
0.257440677,0.0783,-0.0680,1.0011,1.007
0.258276042,0.0810,-0.0660,1.0004,1.006
0.258752032,0.0823,-0.0634,1.0046,1.010
0.265347813,0.0823,-0.0619,1.0007,1.006
0.265983959,0.0832,-0.0587,0.9994,1.005
0.266825625,0.0835,-0.0568,0.9997,1.005
0.273431771,0.0832,-0.0529,1.0024,1.007
0.274279636,0.0837,-0.0485,1.0007,1.005
0.275139896,0.0823,-0.0443,1.0014,1.006
0.275608907,0.0830,-0.0443,1.0036,1.008
0.276651667,0.0835,-0.0409,1.0065,1.011
0.282229427,0.0854,-0.0404,1.0075,1.012
0.283319375,0.0810,-0.0355,1.0072,1.011
0.283929271,0.0815,-0.0321,1.0072,1.011
0.290164063,0.0815,-0.0331,1.0075,1.011
0.290880677,0.0774,-0.0324,1.0043,1.008
0.291400521,0.0769,-0.0311,1.0026,1.006
0.298151823,0.0796,-0.0287,1.0038,1.007
0.298796407,0.0771,-0.0267,1.0041,1.007
0.299338177,0.0766,-0.0287,1.0016,1.005
0.306561563,0.0759,-0.0245,1.0024,1.006
0.307133073,0.0769,-0.0228,1.0031,1.006
0.307527917,0.0761,-0.0250,1.0038,1.007
0.308001823,0.0727,-0.0284,1.0009,1.004
0.309395886,0.0740,-0.0292,0.9989,1.002
0.312204688,0.0735,-0.0282,0.9977,1.001
0.31419599,0.0737,-0.0299,0.9994,1.003
0.316111407,0.0776,-0.0262,1.0016,1.005
0.318120157,0.0793,-0.0314,1.0004,1.004
0.320464896,0.0813,-0.0314,1.0019,1.006
0.322993334,0.0788,-0.0341,1.0021,1.006
0.32569,0.0801,-0.0363,1.0007,1.005
0.327302813,0.0832,-0.0363,1.0009,1.005
0.329687396,0.0805,-0.0345,1.0043,1.008
0.333769896,0.0801,-0.0389,1.0024,1.006
0.335392865,0.0725,-0.0380,1.0028,1.006
0.337148802,0.0735,-0.0363,1.0011,1.004
0.339244479,0.0681,-0.0358,0.9992,1.002
0.342407032,0.0681,-0.0385,0.9965,1.000
0.345105261,0.0674,-0.0402,1.0014,1.004
0.346652084,0.0664,-0.0436,1.0004,1.004
0.350830677,0.0642,-0.0436,0.9999,1.003
0.351726771,0.0578,-0.0433,1.0014,1.004
0.353439063,0.0566,-0.0438,0.9975,1.000
0.356347604,0.0534,-0.0441,1.0004,1.003
0.359019375,0.0500,-0.0475,0.9987,1.001
0.361623646,0.0532,-0.0507,1.0004,1.003
0.364229167,0.0517,-0.0494,1.0038,1.006
0.365806302,0.0539,-0.0490,1.0060,1.009
0.374401198,0.0564,-0.0529,1.0028,1.006
0.375214219,0.0569,-0.0602,0.9902,0.994
0.37597875,0.0637,-0.0729,0.9318,0.937
0.3765975,0.0661,-0.0692,0.9792,0.984
0.378914584,0.0722,-0.0631,0.9945,0.999
0.38084224,0.0825,-0.0607,1.0046,1.010
0.382251511,0.0825,-0.0587,1.0092,1.014
0.385318177,0.0832,-0.0602,1.0119,1.017
0.386685104,0.0847,-0.0595,1.0104,1.016
0.388692188,0.0874,-0.0587,1.0138,1.019
0.391913698,0.0823,-0.0555,1.0087,1.014
0.394423907,0.0805,-0.0541,1.0021,1.007
0.396349844,0.0830,-0.0521,0.9977,1.003
0.399998229,0.0837,-0.0499,0.9980,1.003
0.401207292,0.0825,-0.0482,1.0002,1.005
0.402906875,0.0823,-0.0453,1.0011,1.006
0.405168125,0.0840,-0.0465,1.0011,1.006
0.413566719,0.0820,-0.0470,1.0041,1.009
0.414403906,0.0810,-0.0446,1.0046,1.009
0.4151725,0.0820,-0.0424,1.0068,1.011
0.41567974,0.0774,-0.0431,1.0085,1.012
0.423200938,0.0776,-0.0438,1.0114,1.015
0.423895261,0.0783,-0.0446,1.0121,1.016
0.424354219,0.0815,-0.0438,1.0087,1.013
0.424825365,0.0783,-0.0426,1.0141,1.018
0.427443281,0.0798,-0.0411,1.0160,1.020
0.429443698,0.0788,-0.0416,1.0202,1.024
0.432814167,0.0937,-0.0311,1.0151,1.020
0.433603334,0.0810,-0.0253,1.0099,1.013
0.436536198,0.0947,-0.0292,0.9972,1.002
0.43809625,0.1013,-0.0416,0.9916,0.998
0.44112724,0.0920,-0.0497,0.9911,0.997
0.443125156,0.0815,-0.0472,0.9816,0.986
0.445318698,0.0769,-0.0431,0.9779,0.982
0.447661979,0.0788,-0.0494,0.9833,0.988
0.455268229,0.0742,-0.0524,0.9916,0.996
0.455967448,0.0735,-0.0587,0.9945,0.999
0.456449427,0.0715,-0.0531,0.9958,1.000
0.456948959,0.0720,-0.0529,0.9975,1.001
0.464825209,0.0698,-0.0565,0.9960,1.000
0.465484584,0.0698,-0.0504,0.9965,1.000
0.465986094,0.0720,-0.0487,0.9967,1.001
0.468638177,0.0725,-0.0465,0.9941,0.998
0.469135052,0.0779,-0.0470,0.9963,1.000
0.471245,0.0776,-0.0460,0.9977,1.002
0.474157031,0.0781,-0.0460,1.0046,1.009
0.476642709,0.0857,-0.0460,1.0011,1.006
0.478890104,0.0825,-0.0475,0.9943,0.999
0.482170209,0.0849,-0.0436,0.9880,0.993
0.48371099,0.0852,-0.0463,0.9850,0.990
0.485365417,0.0845,-0.0407,0.9819,0.986
0.48765099,0.0876,-0.0426,0.9816,0.986
0.490680365,0.0864,-0.0424,0.9855,0.990
0.493386302,0.0857,-0.0404,0.9899,0.994
0.494903959,0.0862,-0.0409,0.9950,1.000
0.499013438,0.0852,-0.0441,0.9987,1.003
0.500468229,0.0832,-0.0411,1.0024,1.007
0.501963906,0.0849,-0.0450,1.0085,1.013
0.504203438,0.0815,-0.0433,1.0129,1.017
0.513305781,0.0825,-0.0458,1.0187,1.023
0.514442656,0.0801,-0.0477,1.0182,1.022
0.514975677,0.0786,-0.0446,1.0168,1.021
0.51560625,0.0801,-0.0455,1.0173,1.021
0.516241094,0.0744,-0.0494,1.0136,1.018
0.522213698,0.0696,-0.0492,1.0107,1.014
0.522925313,0.0678,-0.0499,1.0063,1.010
0.524422292,0.0669,-0.0477,1.0033,1.007
0.525158438,0.0637,-0.0485,1.0021,1.005
0.527462552,0.0605,-0.0453,1.0041,1.007
0.529954271,0.0603,-0.0468,1.0063,1.009
0.533103698,0.0630,-0.0443,1.0121,1.015
0.534721511,0.0593,-0.0470,1.0133,1.016
0.537015209,0.0576,-0.0465,1.0177,1.020
0.541140625,0.0583,-0.0475,1.0151,1.018
0.543018177,0.0591,-0.0460,1.0158,1.019
0.544374271,0.0549,-0.0475,1.0148,1.017
0.549240834,0.0554,-0.0431,1.0114,1.014
