time,gFx,gFy,gFz,TgF
0.714734843,0.0397,0.7176,0.6980,1.002
0.716628958,0.0402,0.7167,0.7012,1.003
0.719050468,0.0385,0.7152,0.7002,1.002
0.721381354,0.0392,0.7113,0.6999,0.999
0.72362552,0.0371,0.7120,0.7009,1.000
0.726081197,0.0373,0.7149,0.7031,1.003
0.728407343,0.0351,0.7152,0.7036,1.004
0.731064791,0.0341,0.7135,0.7021,1.002
0.733078854,0.0344,0.7142,0.7007,1.001
0.735397343,0.0383,0.7132,0.7007,1.001
0.738395104,0.0363,0.7145,0.6982,1.000
0.746491301,0.0346,0.7149,0.6990,1.000
0.747410208,0.0353,0.7154,0.6975,1.000
0.748093645,0.0344,0.7137,0.6985,0.999
0.748605729,0.0392,0.7157,0.7002,1.002
0.753768333,0.0366,0.7115,0.6997,0.999
0.754409687,0.0378,0.7120,0.7021,1.001
0.755386822,0.0375,0.7127,0.7019,1.001
0.758829166,0.0397,0.7106,0.7046,1.001
0.759279479,0.0383,0.7106,0.7065,1.003
0.761053697,0.0380,0.7120,0.7097,1.006
0.764000208,0.0425,0.7130,0.7109,1.008
0.765768906,0.0422,0.7096,0.7131,1.007
0.769129114,0.0385,0.7076,0.7146,1.006
0.770588541,0.0407,0.7064,0.7175,1.008
0.773135676,0.0442,0.7062,0.7151,1.006
0.776191979,0.0434,0.7062,0.7178,1.008
0.777955051,0.0385,0.7062,0.7165,1.007
0.781981354,0.0422,0.7062,0.7121,1.004
0.783011093,0.0432,0.7064,0.7109,1.003
0.784739218,0.0427,0.7088,0.7087,1.003
0.787121666,0.0427,0.7093,0.7077,1.003
0.789487968,0.0434,0.7086,0.7077,1.002
0.79236802,0.0432,0.7106,0.7090,1.005
0.794258593,0.0420,0.7106,0.7073,1.003
0.796718958,0.0397,0.7084,0.7060,1.001
0.79883302,0.0414,0.7076,0.7033,0.999
0.80121151,0.0375,0.7125,0.7043,1.003
0.803420885,0.0378,0.7157,0.7019,1.003
0.805914635,0.0373,0.7123,0.6970,0.997
0.808692447,0.0375,0.7125,0.6968,0.997
0.810752551,0.0334,0.7123,0.6963,0.997
0.814336093,0.0341,0.7130,0.6936,0.995
0.81534052,0.0334,0.7103,0.6965,0.995
0.817719687,0.0334,0.7113,0.6948,0.995
0.820747083,0.0368,0.7118,0.6938,0.995
0.823034114,0.0346,0.7142,0.6953,0.997
0.824817239,0.0319,0.7118,0.6948,0.995
0.826923541,0.0334,0.7125,0.6916,0.994
0.830773385,0.0324,0.7096,0.6936,0.993
0.831697031,0.0334,0.7118,0.6938,0.995
0.834267291,0.0329,0.7127,0.6963,0.997
0.836604478,0.0336,0.7086,0.6958,0.994
0.838837031,0.0327,0.7074,0.6936,0.991
0.841329218,0.0319,0.7115,0.6958,0.996
0.843462447,0.0305,0.7132,0.6963,0.997
0.85110526,0.0317,0.7159,0.6999,1.002
0.851688645,0.0319,0.7118,0.6997,0.999
0.852423281,0.0312,0.7140,0.7009,1.001
0.852959791,0.0300,0.7171,0.7033,1.005
0.857528385,0.0319,0.7167,0.7058,1.006
0.858228437,0.0353,0.7184,0.7099,1.011
0.860125937,0.0351,0.7110,0.7121,1.007
0.86333901,0.0327,0.7106,0.7112,1.006
0.865115364,0.0305,0.7115,0.7124,1.007
0.866961093,0.0331,0.7086,0.7134,1.006
0.869312708,0.0327,0.7093,0.7136,1.007
0.872124478,0.0327,0.7057,0.7151,1.005
0.874501718,0.0331,0.7079,0.7158,1.007
0.876230208,0.0300,0.7110,0.7141,1.008
0.878858593,0.0307,0.7103,0.7146,1.008
0.880915051,0.0317,0.7076,0.7141,1.006
0.883618645,0.0380,0.7081,0.7151,1.007
0.885736822,0.0388,0.7098,0.7151,1.008
0.889441562,0.0353,0.7154,0.7134,1.011
0.890741406,0.0336,0.7145,0.7138,1.011
0.892698437,0.0366,0.7145,0.7136,1.010
0.895475676,0.0329,0.7132,0.7099,1.007
0.897713853,0.0319,0.7140,0.7114,1.008
0.899679635,0.0344,0.7120,0.7090,1.005
0.90216776,0.0329,0.7164,0.7087,1.008
0.905191301,0.0344,0.7142,0.7065,1.005
0.907172083,0.0336,0.7191,0.7038,1.007
0.909162395,0.0344,0.7201,0.7009,1.005
0.911453541,0.0319,0.7225,0.7004,1.007
0.914071926,0.0324,0.7206,0.6994,1.005
0.916599166,0.0349,0.7232,0.6968,1.005
0.918593489,0.0329,0.7235,0.6958,1.004
0.921608124,0.0356,0.7247,0.6972,1.006
0.923260312,0.0344,0.7274,0.6938,1.006
